"Timestamp","Category","Name","Message"
"12/16/14 6:48:58 PM","Storage","Haann","Removed Breach Blaster Recipe from officer storage."
"12/16/14 2:39:17 PM","Membership","Ipipex","Left the guild. Farewell!"
"12/15/14 7:04:30 PM","Storage","Haann","Removed Blaster from veteran storage."
"12/15/14 7:00:28 PM","Storage","Haann","Removed Pierce Blaster Recipe from officer storage."
"12/15/14 4:01:32 PM","Storage","Purepwn","Added Raptor Recipe to officer storage."
"12/15/14 11:33:16 AM","Storage","Medium-Moose","Removed Grim Repeater Recipe from officer storage."
"12/14/14 12:59:52 AM","Storage","Haann","Removed Elemental Blaster Recipe from officer storage."
"12/14/14 12:47:39 AM","Membership","Citizen-Reign","Accepted Haann's invitation to join the guild. Welcome!"
"12/13/14 11:28:18 PM","Treasury","Acalodar","Added 2,000 crowns to the guild treasury."
"12/13/14 5:01:07 PM","Treasury","Purepwn","Added 75,000 crowns to the guild treasury."
"12/13/14 4:46:32 PM","Storage","Purepwn","Added Elemental Blaster Recipe to officer storage."
"12/13/14 4:46:32 PM","Storage","Purepwn","Added Pierce Blaster Recipe to officer storage."
"12/13/14 3:46:42 PM","Membership","Ipipex","Accepted Haann's invitation to join the guild. Welcome!"
"12/13/14 3:16:56 PM","Membership","Ipipex","Left the guild. Farewell!"
"12/13/14 12:38:25 PM","Membership","Own-Deschng","Accepted Purepwn's invitation to join the guild. Welcome!"
"12/13/14 10:28:23 AM","Storage","Purepwn","Added Flaming Pulsar Recipe to officer storage."
"12/13/14 8:41:16 AM","Storage","Purepwn","Added Black Chaingun Recipe to officer storage."
"12/13/14 8:41:16 AM","Storage","Purepwn","Added Blackhawk Recipe to officer storage."
"12/13/14 8:41:16 AM","Storage","Purepwn","Added Breach Blaster Recipe to officer storage."
"12/13/14 8:41:16 AM","Storage","Purepwn","Added Dark Chaingun Recipe (2 copies) to officer storage."
"12/13/14 7:44:44 AM","Treasury","Wilful-Carnage","Added 2,000 crowns to the guild treasury."
"12/13/14 7:38:02 AM","Treasury","Sahzee","Added 4,000 crowns to the guild treasury."
"12/12/14 9:56:27 PM","Membership","Purepwn","Promoted Haann to Officer."
"12/12/14 9:23:58 PM","Storage","Mynameis-Seven","Added Blazing Pulsar Recipe to officer storage."
"12/12/14 9:23:14 PM","Storage","Mynameis-Seven","Removed Breach Blaster Recipe from officer storage."
"12/12/14 9:16:35 PM","Treasury","Luna-Lux","Added 1,000 crowns to the guild treasury."
"12/12/14 9:11:55 PM","Membership","Rhyneseven","Accepted Mynameis-Seven's invitation to join the guild. Welcome!"
"12/12/14 9:11:25 PM","Membership","Zyhll","Accepted Mynameis-Seven's invitation to join the guild. Welcome!"
"12/12/14 7:37:54 PM","Membership","Magmaul-Ace","Accepted Mynameis-Seven's invitation to join the guild. Welcome!"
"12/12/14 4:34:39 PM","Membership","Ipipex","Accepted Mynameis-Seven's invitation to join the guild. Welcome!"
"12/12/14 11:14:48 AM","Storage","Purepwn","Removed Dark Chaingun Recipe from officer storage."
"12/12/14 11:13:41 AM","Storage","Purepwn","Removed Black Chaingun Recipe from officer storage."
"12/12/14 10:54:08 AM","Storage","Purepwn","Added Raptor Recipe to officer storage."
"12/12/14 10:50:20 AM","Storage","Purepwn","Added Sentinel Armor Recipe to officer storage."
"12/12/14 10:50:18 AM","Storage","Purepwn","Added Pathfinder Armor Recipe to officer storage."
"12/12/14 10:50:18 AM","Storage","Purepwn","Added Riftlocker Recipe to officer storage."
"12/12/14 10:50:18 AM","Storage","Purepwn","Added Umbral Blaster Recipe to officer storage."
"12/12/14 10:50:18 AM","Storage","Purepwn","Added Pierce Blaster Recipe to officer storage."
"12/12/14 10:50:18 AM","Storage","Purepwn","Added Elemental Blaster Recipe to officer storage."
"12/11/14 10:40:47 PM","Membership","Tannertt","Left the guild. Farewell!"
"12/11/14 10:40:21 PM","Membership","Tubist","Left the guild. Farewell!"
"12/11/14 9:29:39 PM","Storage","Purepwn","Added Dark Chaingun Recipe to officer storage."
