"Timestamp","Category","Name","Message"
"12/6/14 1:38:42 PM","Storage","Purepwn","Added Frozen Pulsar Recipe to officer storage."
"12/6/14 1:38:42 PM","Storage","Purepwn","Added Black Chaingun Recipe to officer storage."
"12/6/14 1:38:42 PM","Storage","Purepwn","Added Raptor Recipe to officer storage."
"12/6/14 1:38:42 PM","Storage","Purepwn","Added Crest of Almire Recipe to officer storage."
"12/5/14 7:28:13 PM","Storage","Purepwn","Added Blackhawk Recipe to officer storage."
"12/5/14 6:08:51 PM","Storage","Purepwn","Added Fusion Blaster Recipe to officer storage."
"12/5/14 6:08:51 PM","Storage","Purepwn","Added Mega Tundrus Recipe to officer storage."
"12/5/14 5:21:38 PM","Treasury","Rhons","Added 9,349 crowns to the guild treasury."
"12/5/14 5:20:33 PM","Storage","Purepwn","Removed Umbral Blaster Recipe from officer storage."
"12/5/14 5:20:33 PM","Storage","Purepwn","Removed Shadow Blaster Recipe from officer storage."
"12/5/14 4:38:54 PM","Guild Hall","Purepwn","Changed the MOTD: 'New gun recipes are available for sale via guild store. Load up! Visit us at www.logunners.shivtr.com"" for  more info!'."
"12/5/14 3:11:37 PM","Storage","Purepwn","Added Blazing Pulsar Recipe to officer storage."
"12/5/14 3:11:37 PM","Storage","Purepwn","Added Mega Tundrus Recipe (2 copies) to officer storage."
"12/5/14 3:11:37 PM","Storage","Purepwn","Added Breach Blaster Recipe to officer storage."
"12/4/14 6:29:15 PM","Storage","Purepwn","Added Mega Tundrus Recipe to officer storage."
"12/4/14 6:29:15 PM","Storage","Purepwn","Added Heavy Pulsar Recipe to officer storage."
"12/4/14 6:29:15 PM","Storage","Purepwn","Added Shadow Blaster Recipe to officer storage."
"12/4/14 6:27:32 PM","Storage","Purepwn","Removed Sentinel Armor Recipe from officer storage."
"12/4/14 3:36:51 PM","Storage","Purepwn","Added Raptor Recipe to officer storage."
"12/4/14 3:27:05 PM","Storage","Purepwn","Added Shade Armor Recipe to officer storage."
"12/4/14 3:23:03 PM","Treasury","Fainr-Il","Added 3,000 crowns to the guild treasury."
"12/4/14 3:20:58 PM","Storage","Purepwn","Removed Phantamos Recipe from officer storage."
"12/4/14 3:19:53 PM","Storage","Mynameis-Seven","Added Fusion Blaster Recipe (3 copies) to officer storage."
"12/4/14 3:19:53 PM","Storage","Mynameis-Seven","Added Breach Blaster Recipe to officer storage."
"12/4/14 3:19:53 PM","Storage","Mynameis-Seven","Removed Dark Chaingun Recipe from officer storage."
"12/4/14 2:30:29 PM","Storage","Medium-Moose","Added Pathfinder Armor Recipe to officer storage."
"12/4/14 2:30:29 PM","Storage","Medium-Moose","Added Pathfinder Helm Recipe to officer storage."
"12/4/14 2:30:29 PM","Storage","Medium-Moose","Added Fusion Blaster Recipe to officer storage."
"12/4/14 2:30:29 PM","Storage","Medium-Moose","Added Raptor Recipe to officer storage."
"12/4/14 2:30:29 PM","Storage","Medium-Moose","Added Phantamos Recipe to officer storage."
"12/4/14 2:12:43 PM","Storage","Purepwn","Added Dark Chaingun Recipe to officer storage."
"12/4/14 1:36:35 PM","Storage","Purepwn","Removed Raptor Recipe from officer storage."
"12/4/14 1:31:13 PM","Storage","Purepwn","Added Shade Helm Recipe to officer storage."
"12/4/14 1:31:13 PM","Storage","Purepwn","Added Plated Falcon Sentinel Armor Recipe to officer storage."
"12/4/14 1:31:13 PM","Storage","Purepwn","Added Pathfinder Helm Recipe to officer storage."
"12/4/14 1:31:13 PM","Storage","Purepwn","Added Heavy Pulsar Recipe to officer storage."
"12/4/14 1:31:13 PM","Storage","Purepwn","Added Sentinel Helm Recipe to officer storage."
"12/4/14 1:31:08 PM","Storage","Purepwn","Added Shade Helm Recipe to officer storage."
"12/4/14 1:31:08 PM","Storage","Purepwn","Added Virulent Catalyzer Recipe to officer storage."
"12/4/14 1:31:08 PM","Storage","Purepwn","Added Umbral Blaster Recipe to officer storage."
"12/4/14 1:31:08 PM","Storage","Purepwn","Added Raptor Recipe to officer storage."
"12/4/14 1:31:08 PM","Storage","Purepwn","Added Elemental Blaster Recipe to officer storage."
"12/4/14 12:35:19 PM","Upkeep","","Upkeep paid! 30,650 crowns removed from the guild treasury."
"12/4/14 8:41:30 AM","Guild Hall","Purepwn","Changed the MOTD: 'THE GUNNER UPDATE HAS ARRIVED. Visit us at www.logunners.shivtr.com"" for  more info!'."
"12/4/14 8:36:23 AM","Storage","Purepwn","Removed Gigawatt Pulsar Recipe (5 copies) from officer storage."
"12/4/14 8:26:35 AM","Guild Hall","Purepwn","Changed the MOTD: 'THE GUNNER UPDATE HAS ARRIVED. Visit us at www.logunners.shivtr.com"" for the rules and more info!'."
"12/4/14 12:21:48 AM","Storage","Purepwn","Added Woven Firefly Sentinel Helm Recipe to officer storage."
"12/4/14 12:21:48 AM","Storage","Purepwn","Added Radiant Pulsar Recipe to officer storage."
"12/4/14 12:21:48 AM","Storage","Purepwn","Added Toxic Catalyzer Recipe (2 copies) to officer storage."
"12/4/14 12:21:43 AM","Storage","Purepwn","Added Pathfinder Armor Recipe (2 copies) to officer storage."
"12/4/14 12:21:43 AM","Storage","Purepwn","Added Woven Snakebite Sentinel Armor Recipe to officer storage."
"12/4/14 12:21:43 AM","Storage","Purepwn","Added Pathfinder Helm Recipe to officer storage."
"12/4/14 12:21:17 AM","Storage","Purepwn","Added Shade Armor Recipe to officer storage."
"12/4/14 12:21:17 AM","Storage","Purepwn","Added Fusion Blaster Recipe to officer storage."
"12/4/14 12:21:17 AM","Storage","Purepwn","Added Radiant Pulsar Recipe to officer storage."
"12/4/14 12:21:17 AM","Storage","Purepwn","Added Sentinel Armor Recipe to officer storage."
"12/4/14 12:21:17 AM","Storage","Purepwn","Added Gigawatt Pulsar Recipe to officer storage."
"12/3/14 11:44:24 PM","Treasury","Theugly","Added 5,000 crowns to the guild treasury."
"12/3/14 9:26:40 PM","Membership","Banjolin","Accepted Purepwn's invitation to join the guild. Welcome!"
"12/2/14 5:46:08 PM","Treasury","Fainr-Il","Added 3,000 crowns to the guild treasury."
"12/1/14 8:44:07 PM","Treasury","Haann","Added 7,500 crowns to the guild treasury."
"12/1/14 8:41:01 AM","Treasury","Wilful-Carnage","Added 2,000 crowns to the guild treasury."
"12/1/14 8:36:21 AM","Treasury","Sahzee","Added 2,000 crowns to the guild treasury."
"11/29/14 4:25:06 PM","Guild Hall","Purepwn","Changed the MOTD: 'Farming Fridays updated on 11/29. Read details at: ""www.logunners.shivtr.com"" for the rules and more info!'."
"11/29/14 11:45:50 AM","Membership","Sergeant-Shepherd","Left the guild. Farewell!"
"11/29/14 10:38:16 AM","Storage","Schplasm","Added Hallow Pith Helm (2 copies) to member storage."
"11/29/14 10:38:16 AM","Storage","Schplasm","Added Hallow Round Helm to member storage."
"11/29/14 10:37:59 AM","Storage","Schplasm","Removed Hallow Round Helm from veteran storage."
"11/29/14 10:37:59 AM","Storage","Schplasm","Removed Hallow Pith Helm (2 copies) from veteran storage."
"11/28/14 12:44:57 PM","Treasury","Schplasm","Added 7,590 crowns to the guild treasury."
"11/27/14 12:35:19 PM","Upkeep","","Upkeep paid! 30,650 crowns removed from the guild treasury."
"11/27/14 2:23:30 AM","Membership","Blazgunner","Accepted Mynameis-Seven's invitation to join the guild. Welcome!"
"11/26/14 10:50:29 PM","Membership","Sergeant-Shepherd","Accepted Mynameis-Seven's invitation to join the guild. Welcome!"
"11/26/14 10:45:02 PM","Membership","Warlordender","Accepted Mynameis-Seven's invitation to join the guild. Welcome!"
"11/26/14 4:57:19 PM","Membership","Seinaru-Hato","Left the guild. Farewell!"
"11/26/14 4:31:38 PM","Membership","Maxamusx","Accepted Blazgunner's invitation to join the guild. Welcome!"
"11/26/14 2:55:42 PM","Treasury","Rhons","Added Primal Ore to the Treasury."
"11/26/14 2:55:42 PM","Treasury","Rhons","Added Reaper Rib to the Treasury."
"11/26/14 2:55:42 PM","Treasury","Rhons","Added Plasma Cell to the Treasury."
"11/26/14 2:55:42 PM","Treasury","Rhons","Added Plague Essence to the Treasury."
"11/26/14 2:55:42 PM","Treasury","Rhons","Added Royal Core to the Treasury."
"11/26/14 2:55:36 PM","Treasury","Rhons","Added Dragon Scale to the Treasury."
"11/26/14 2:55:36 PM","Treasury","Rhons","Added Flame Soul to the Treasury."
"11/26/14 2:55:36 PM","Treasury","Rhons","Added Everfrost to the Treasury."
"11/26/14 2:55:36 PM","Treasury","Rhons","Added Crest of Ur to the Treasury."
"11/26/14 2:55:36 PM","Treasury","Rhons","Added Philoso Feather to the Treasury."
