"Timestamp","Category","Name","Message"
"11/4/14 8:50:59 PM","Membership","Phoenixmoon","Accepted Blazgunner's invitation to join the guild. Welcome!"
"11/3/14 8:42:28 PM","Membership","Rhons","Left the guild. Farewell!"
"11/3/14 7:25:26 PM","Membership","Blazgunner","Promoted Rhons to Member."
"11/3/14 7:24:37 PM","Membership","Rhons","Accepted Blazgunner's invitation to join the guild. Welcome!"
"11/3/14 5:38:33 PM","Membership","Rhons","Left the guild. Farewell!"
"11/2/14 2:16:03 PM","Membership","Zaedeor","Left the guild. Farewell!"
"11/2/14 10:04:25 AM","Storage","Schplasm","Added Hallow Plate Mail to member storage."
"11/2/14 10:02:03 AM","Storage","Schplasm","Added Hallow Scale Mail (2 copies) to member storage."
"11/2/14 10:02:03 AM","Storage","Schplasm","Added Hallow Pith Helm to member storage."
"11/2/14 9:58:58 AM","Treasury","Lighting-Crasher","Added 827 crowns to the guild treasury."
"11/2/14 9:29:50 AM","Storage","Tannertt","Added Hallow Crest to veteran storage."
"11/2/14 9:29:50 AM","Storage","Tannertt","Added Hallow Headband to veteran storage."
"11/2/14 9:29:50 AM","Storage","Tannertt","Added Hallow Pith Helm to veteran storage."
"11/2/14 9:29:50 AM","Storage","Tannertt","Added Hallow Com Unit to veteran storage."
"11/2/14 9:29:50 AM","Storage","Tannertt","Added Hallow Fur Cap to veteran storage."
"11/2/14 9:28:59 AM","Treasury","Tannertt","Added 2,212 crowns to the guild treasury."
"11/2/14 9:27:36 AM","Membership","Medium-Moose","Promoted Tannertt to Veteran."
"11/2/14 8:52:59 AM","Membership","Medium-Moose","Promoted Tannertt to Member."
"11/1/14 10:42:44 PM","Storage","Bigwoof","Removed Perfect Snowball (5 copies) from member storage."
"11/1/14 10:42:44 PM","Storage","Bigwoof","Removed Mug of Misery (4 copies) from member storage."
"11/1/14 10:42:44 PM","Storage","Bigwoof","Removed Meteor Mote from member storage."
"11/1/14 10:42:44 PM","Storage","Bigwoof","Removed Ironwood (5 copies) from member storage."
"11/1/14 10:42:44 PM","Storage","Bigwoof","Removed Ghost Bell (3 copies) from member storage."
"11/1/14 10:42:36 PM","Storage","Bigwoof","Removed Blaze Pepper (10 copies) from member storage."
"11/1/14 10:42:36 PM","Storage","Bigwoof","Removed Blighted Bone (4 copies) from member storage."
"11/1/14 10:42:36 PM","Storage","Bigwoof","Removed Corrosive Acid (3 copies) from member storage."
"11/1/14 10:42:36 PM","Storage","Bigwoof","Removed Shadow Steel from member storage."
"11/1/14 10:42:36 PM","Storage","Bigwoof","Removed Chroma Tear (2 copies) from member storage."
"11/1/14 10:42:25 PM","Storage","Bigwoof","Removed Hallow Plate Mail from member storage."
"11/1/14 10:42:25 PM","Storage","Bigwoof","Removed Reaper Rib from member storage."
"11/1/14 10:42:25 PM","Storage","Bigwoof","Removed Frosty Culet from member storage."
"11/1/14 10:42:25 PM","Storage","Bigwoof","Removed Hallow Draped Armor (2 copies) from member storage."
"11/1/14 7:09:58 PM","Membership","Purepwn","Promoted Lighting-Crasher to Member."
"11/1/14 7:02:57 PM","Membership","Lighting-Crasher","Accepted Purepwn's invitation to join the guild. Welcome!"
"11/1/14 5:18:29 PM","Membership","Lighting-Crasher","Left the guild. Farewell!"
"10/31/14 3:39:08 PM","Treasury","Fainr-Il","Added 3,000 crowns to the guild treasury."
"10/30/14 8:53:47 PM","Membership","Silenced-Gunner","Left the guild. Farewell!"
"10/30/14 4:26:02 PM","Guild Hall","Purepwn","Changed the MOTD: 'Participate in NEW Farming Fridays! Read details at: ""www.logunners.shivtr.com"" for the rules and more info!'."
"10/30/14 1:38:17 PM","Membership","Ice-Killer","Accepted Medium-Moose's invitation to join the guild. Welcome!"
"10/30/14 12:35:19 PM","Upkeep","","Upkeep paid! 30,650 crowns removed from the guild treasury."
"10/30/14 12:06:57 PM","Membership","Wolfcenary","Accepted Purepwn's invitation to join the guild. Welcome!"
"10/30/14 10:25:46 AM","Treasury","Lighting-Crasher","Added 1,727 crowns to the guild treasury."
"10/28/14 4:46:35 PM","Membership","Jleung","Left the guild. Farewell!"
"10/27/14 9:17:27 PM","Membership","Silenced-Gunner","Accepted Purepwn's invitation to join the guild. Welcome!"
"10/27/14 1:21:54 PM","Membership","Legendarycobra","Left the guild. Farewell!"
"10/26/14 3:49:46 PM","Storage","Schplasm","Added Hallow Draped Armor (2 copies) to member storage."
"10/26/14 3:49:46 PM","Storage","Schplasm","Added Frosty Culet to member storage."
"10/26/14 3:49:46 PM","Storage","Schplasm","Added Hallow Plate Mail to member storage."
