"Timestamp","Category","Name","Message"
"11/21/15 11:06:07 AM","Guild Hall","Purepwn","Changed the MOTD: 'Temper is a weapon we hold by the blade - James Barrie (www.logunners.shivtr.com)'."
"11/21/15 8:45:50 AM","Treasury","Skorchd","Added 2,000 crowns to the guild treasury."
"11/20/15 9:33:20 AM","Guild Hall","Purepwn","Changed the MOTD: 'Bread is like dressed, hat and shoes - in other words, essential! - Emily Post (www.logunners.shivtr.com)'."
"11/19/15 12:35:19 PM","Upkeep","","Upkeep paid! 30,650 crowns removed from the guild treasury."
"11/16/15 11:46:51 AM","Guild Hall","Purepwn","Changed the MOTD: 'Make yourself indispensable and you will move up. Act as if you're indispensable and you will move out - OOC (www.logunners.shivtr.com)'."
"11/15/15 8:45:36 AM","Guild Hall","Purepwn","Changed the MOTD: 'There is no respect for others without humility in ones self - Henri Frederic Amiel (www.logunners.shivtr.com)'."
"11/14/15 9:28:53 PM","Treasury","Hilman-Hx","Added 2,000 crowns to the guild treasury."
"11/13/15 9:56:40 AM","Guild Hall","Purepwn","Changed the MOTD: 'Failure is not the only punishment of laziness, there is also the success of others - Unknown (www.logunners.shivtr.com)'."
"11/12/15 12:35:19 PM","Upkeep","","Upkeep paid! 30,650 crowns removed from the guild treasury."
"11/12/15 9:33:09 AM","Treasury","Frosthex","Added 2,000 crowns to the guild treasury."
