"Timestamp","Category","Name","Message"
"5/28/15 5:17:49 PM","Treasury","Rhons","Added 25,000 crowns to the guild treasury."
"5/28/15 5:17:09 PM","Storage","Rhons","Removed Winter Grave Recipe from officer storage."
"5/28/15 5:05:29 PM","Treasury","Schplasm","Added Schemer Scrap to the Treasury."
"5/28/15 4:50:14 PM","Treasury","Rhons","Added 2,650 crowns to the guild treasury."
"5/28/15 4:35:14 PM","Storage","Purepwn","Added Winter Grave Recipe to officer storage."
"5/28/15 4:35:14 PM","Storage","Purepwn","Added Dark Chaingun Recipe (2 copies) to officer storage."
"5/28/15 12:35:19 PM","Upkeep","","Upkeep paid! 30,650 crowns removed from the guild treasury."
"5/28/15 9:34:12 AM","Guild Hall","Purepwn","Changed the MOTD: '""To be humble to superiors is duty, to equals courtesy, to inferiors nobleness"" -Benjamin Franklin (Visit us at ""www.logunners.shivtr.com)'."
"5/27/15 8:50:30 AM","Guild Hall","Purepwn","Changed the MOTD: '""A well adjusted person is one who makes the same mistake twice without getting nervous"" -Jane Heard (Visit us at ""www.logunners.shivtr.com)'."
"5/26/15 6:40:45 PM","Membership","Rhons","Promoted Haann to Member."
"5/26/15 6:39:20 PM","Membership","Rhons","Promoted Icilan to Member."
"5/26/15 7:32:38 AM","Guild Hall","Purepwn","Changed the MOTD: '""Treat your friends as you do your pictures, and place them in their best light"" -Jeanette Jerome (Visit us at ""www.logunners.shivtr.com)'."
"5/25/15 6:58:06 PM","Treasury","Luna-Lux","Added 3,000 crowns to the guild treasury."
"5/25/15 9:52:31 AM","Guild Hall","Purepwn","Changed the MOTD: '""The risk I took was calculated, but man, am I bad at math"" -The Mincing Mockingbird(Visit us at ""www.logunners.shivtr.com)'."
"5/24/15 3:59:02 PM","Treasury","Purepwn","Added 5,000 crowns to the guild treasury."
"5/24/15 3:58:20 PM","Storage","Purepwn","Removed Gremlonium from officer storage."
"5/24/15 3:45:40 PM","Storage","Schplasm","Added Maiden's Tear to officer storage."
"5/24/15 3:45:40 PM","Storage","Schplasm","Removed Celestial Ore from officer storage."
"5/24/15 1:35:39 PM","Membership","Rhons","Demoted Icilan to Recruit."
"5/24/15 1:35:36 PM","Membership","Rhons","Demoted Icilan to Member."
"5/24/15 1:35:34 PM","Membership","Rhons","Promoted Icilan to Veteran."
"5/24/15 1:35:30 PM","Membership","Rhons","Promoted Icilan to Member."
"5/24/15 7:37:19 AM","Guild Hall","Purepwn","Changed the MOTD: '""The thinker dies, but his thoughts are beyond the reach of destruction."" -William Lippmann (Visit us at ""www.logunners.shivtr.com)'."
"5/23/15 10:29:30 PM","Membership","Haann","Accepted Rhons's invitation to join the guild. Welcome!"
"5/23/15 7:28:30 PM","Membership","Rhons","Promoted Smalltownguy to Member."
"5/23/15 5:09:13 PM","Membership","Mynameis-Seven","Promoted Rhons to Officer."
