"Timestamp","Category","Name","Message"
"10/23/14 12:35:19 PM","Upkeep","","Upkeep paid! 30,650 crowns removed from the guild treasury."
"10/22/14 9:26:05 PM","Storage","Schplasm","Added Hallow Plate Helm to veteran storage."
"10/22/14 9:26:05 PM","Storage","Schplasm","Added Hallow Pith Helm to veteran storage."
"10/22/14 9:26:05 PM","Storage","Schplasm","Added Hallow Culet to veteran storage."
"10/22/14 9:25:15 PM","Treasury","Schplasm","Added 10,000 crowns to the guild treasury."
"10/22/14 7:19:36 PM","Treasury","Wilful-Carnage","Added 2,000 crowns to the guild treasury."
"10/22/14 7:17:42 PM","Treasury","Sahzee","Added 2,000 crowns to the guild treasury."
"10/21/14 10:40:12 AM","Storage","Lighting-Crasher","Removed Blighted Bone from member storage."
"10/21/14 9:53:38 AM","Membership","Purepwn","Promoted Fainr-Il to Member."
"10/21/14 9:51:57 AM","Membership","Purepwn","Promoted Sir-Sockguy to Member."
"10/21/14 9:51:49 AM","Membership","Purepwn","Promoted Rhons to Member."
"10/21/14 9:51:37 AM","Membership","Purepwn","Promoted Red-Child-Link to Member."
"10/21/14 9:51:31 AM","Membership","Purepwn","Promoted Maxbadass to Member."
"10/21/14 9:51:17 AM","Membership","Purepwn","Promoted Lighting-Crasher to Member."
"10/21/14 9:51:09 AM","Membership","Purepwn","Promoted Eco-Craft to Member."
"10/20/14 7:17:32 PM","Treasury","Jleung","Added 5,000 crowns to the guild treasury."
"10/19/14 4:30:15 PM","Treasury","Lighting-Crasher","Added 29 crowns to the guild treasury."
"10/19/14 4:30:00 PM","Treasury","Lighting-Crasher","Added 1 crowns to the guild treasury."
"10/19/14 4:29:57 PM","Treasury","Lighting-Crasher","Added 1 crowns to the guild treasury."
"10/19/14 4:29:54 PM","Treasury","Lighting-Crasher","Added 1 crowns to the guild treasury."
"10/19/14 4:29:49 PM","Treasury","Lighting-Crasher","Added 1 crowns to the guild treasury."
"10/19/14 4:29:46 PM","Treasury","Lighting-Crasher","Added 1 crowns to the guild treasury."
"10/19/14 4:29:43 PM","Treasury","Lighting-Crasher","Added 1 crowns to the guild treasury."
"10/19/14 4:29:41 PM","Treasury","Lighting-Crasher","Added 1 crowns to the guild treasury."
"10/19/14 4:29:36 PM","Treasury","Lighting-Crasher","Added 1 crowns to the guild treasury."
"10/19/14 4:26:34 PM","Treasury","Luna-Lux","Added 420 crowns to the guild treasury."
"10/19/14 4:26:29 PM","Treasury","Luna-Lux","Added 2,000 crowns to the guild treasury."
"10/19/14 11:46:14 AM","Storage","Purepwn","Removed Gigawatt Pulsar Recipe from officer storage."
"10/18/14 9:48:42 AM","Storage","Purepwn","Removed Kilowatt Pulsar Recipe from officer storage."
"10/17/14 7:33:47 PM","Storage","Purepwn","Added Argent Peacemaker Recipe (2 copies) to officer storage."
"10/17/14 7:21:04 PM","Membership","Rhons","Accepted Blazgunner's invitation to join the guild. Welcome!"
"10/17/14 12:46:10 PM","Membership","Crown-The-Empire","Left the guild. Farewell!"
"10/17/14 11:39:57 AM","Membership","Blazgunner","Demoted Tannertt to Recruit."
"10/17/14 11:39:33 AM","Membership","Blazgunner","Demoted Tannertt to Member."
"10/17/14 11:39:29 AM","Membership","Blazgunner","Demoted Tannertt to Veteran."
"10/17/14 11:39:08 AM","Membership","Blazgunner","Promoted Tannertt to Officer."
"10/17/14 11:39:00 AM","Membership","Blazgunner","Promoted Tannertt to Veteran."
"10/17/14 11:38:56 AM","Membership","Blazgunner","Promoted Tannertt to Member."
"10/17/14 11:36:57 AM","Membership","Tannertt","Accepted Medium-Moose's invitation to join the guild. Welcome!"
"10/16/14 7:56:48 PM","Membership","Rhons","Left the guild. Farewell!"
"10/16/14 12:35:19 PM","Upkeep","","Upkeep paid! 30,650 crowns removed from the guild treasury."
"10/16/14 10:10:26 AM","Storage","Purepwn","Removed Firotech Alchemer from officer storage."
"10/16/14 10:09:10 AM","Membership","Crown-The-Empire","Accepted Purepwn's invitation to join the guild. Welcome!"
"10/15/14 6:43:50 PM","Membership","Purepwn","Promoted Jleung to Member."
"10/15/14 12:18:11 PM","Treasury","Wilful-Carnage","Added 2,000 crowns to the guild treasury."
"10/15/14 12:16:02 PM","Treasury","Sahzee","Added 2,000 crowns to the guild treasury."
"10/15/14 6:44:57 AM","Membership","Jleung","Accepted Medium-Moose's invitation to join the guild. Welcome!"
"10/14/14 7:34:20 PM","Membership","Jleung","Left the guild. Farewell!"
"10/14/14 6:40:54 PM","Membership","Tannertt","Left the guild. Farewell!"
"10/14/14 4:31:12 PM","Storage","Blazgunner","Removed Biohazard Recipe from officer storage."
"10/14/14 4:23:24 PM","Membership","Gr-Sav","Left the guild. Farewell!"
"10/14/14 4:04:42 PM","Membership","Gr-Sav","Accepted Medium-Moose's invitation to join the guild. Welcome!"
