"Timestamp","Category","Name","Message"
"3/6/15 9:57:02 PM","Membership","Octarinepyre","Accepted Haann's invitation to join the guild. Welcome!"
"3/5/15 11:57:11 PM","Membership","Octarinepyre","Left the guild. Farewell!"
"3/5/15 12:35:19 PM","Upkeep","","Upkeep paid! 30,650 crowns removed from the guild treasury."
"3/4/15 6:20:08 PM","Membership","Cyrstalite","Accepted Mynameis-Seven's invitation to join the guild. Welcome!"
"3/1/15 6:44:13 PM","Membership","Mynameis-Seven","Promoted Rhons to Veteran."
"3/1/15 6:40:21 PM","Membership","Mynameis-Seven","Promoted Rhons to Member."
"3/1/15 6:40:01 PM","Membership","Rhons","Accepted Mynameis-Seven's invitation to join the guild. Welcome!"
"3/1/15 4:02:28 PM","Membership","Rhons","Left the guild. Farewell!"
"3/1/15 2:41:36 AM","Storage","Haann","Removed Riftlocker Recipe from officer storage."
"2/28/15 7:43:40 PM","Membership","Octarinepyre","Accepted Medium-Moose's invitation to join the guild. Welcome!"
"2/28/15 5:05:20 AM","Treasury","Haann","Added 2,000 crowns to the guild treasury."
"2/28/15 1:07:44 AM","Treasury","Haann","Added 2,000 crowns to the guild treasury."
"2/27/15 6:07:55 AM","Treasury","Rhons","Added 20,650 crowns to the guild treasury."
"2/26/15 7:52:30 PM","Membership","Haann","Removed Notjerma from the guild."
"2/26/15 7:33:57 PM","Membership","Haann","Promoted Apocrisiary to Veteran."
"2/26/15 7:33:54 PM","Membership","Haann","Promoted Apocrisiary to Member."
"2/26/15 7:32:29 PM","Membership","Haann","Demoted Apocrisiary to Recruit."
"2/26/15 7:32:23 PM","Membership","Haann","Demoted Apocrisiary to Member."
"2/26/15 2:23:08 PM","Membership","Haann","Promoted Apocrisiary to Veteran."
"2/26/15 12:35:19 PM","Upkeep","","Upkeep paid! 30,650 crowns removed from the guild treasury."
"2/26/15 11:39:12 AM","Treasury","Rhons","Added 2,500 crowns to the guild treasury."
"2/26/15 5:30:55 AM","Storage","Blazgunner","Added Plated Falcon Shade Armor Recipe to officer storage."
"2/25/15 11:47:39 PM","Membership","Blazgunner","Promoted Apocrisiary to Member."
"2/25/15 11:45:42 PM","Membership","Blazgunner","Demoted Apocrisiary to Recruit."
"2/25/15 11:45:35 PM","Membership","Blazgunner","Demoted Apocrisiary to Member."
